  3.3627000e-026  3.3496000e-026  3.3209000e-026  3.2741000e-026  3.2104000e-026  3.1328000e-026  3.0449000e-026  2.9506000e-026  2.8529000e-026  2.7541000e-026  2.6562000e-026
  3.1483000e-026  3.1367000e-026  3.1109000e-026  3.0686000e-026  3.0105000e-026  2.9394000e-026  2.8587000e-026  2.7717000e-026  2.6813000e-026  2.5897000e-026  2.4988000e-026
  2.9877000e-026  2.9772000e-026  2.9538000e-026  2.9149000e-026  2.8614000e-026  2.7954000e-026  2.7202000e-026  2.6389000e-026  2.5541000e-026  2.4681000e-026  2.3824000e-026
  2.9469000e-026  2.9371000e-026  2.9149000e-026  2.8779000e-026  2.8265000e-026  2.7629000e-026  2.6901000e-026  2.6111000e-026  2.5285000e-026  2.4445000e-026  2.3607000e-026
  3.0389000e-026  3.0294000e-026  3.0074000e-026  2.9706000e-026  2.9190000e-026  2.8549000e-026  2.7812000e-026  2.7010000e-026  2.6169000e-026  2.5312000e-026  2.4455000e-026
  3.1803000e-026  3.1708000e-026  3.1488000e-026  3.1115000e-026  3.0590000e-026  2.9934000e-026  2.9178000e-026  2.8351000e-026  2.7483000e-026  2.6595000e-026  2.5705000e-026
  3.3457000e-026  3.3362000e-026  3.3141000e-026  3.2761000e-026  3.2225000e-026  3.1551000e-026  3.0770000e-026  2.9914000e-026  2.9012000e-026  2.8087000e-026  2.7159000e-026
  3.7937000e-026  3.7836000e-026  3.7595000e-026  3.7179000e-026  3.6587000e-026  3.5841000e-026  3.4972000e-026  3.4017000e-026  3.3007000e-026  3.1970000e-026  3.0927000e-026
  4.1920000e-026  4.1814000e-026  4.1559000e-026  4.1115000e-026  4.0480000e-026  3.9674000e-026  3.8732000e-026  3.7694000e-026  3.6593000e-026  3.5459000e-026  3.4316000e-026
  4.7393000e-026  4.7279000e-026  4.7003000e-026  4.6519000e-026  4.5820000e-026  4.4930000e-026  4.3887000e-026  4.2731000e-026  4.1503000e-026  4.0235000e-026  3.8955000e-026
  5.4874000e-026  5.4749000e-026  5.4442000e-026  5.3901000e-026  5.3115000e-026  5.2108000e-026  5.0923000e-026  4.9607000e-026  4.8204000e-026  4.6752000e-026  4.5283000e-026
  6.8820000e-026  6.8672000e-026  6.8304000e-026  6.7648000e-026  6.6690000e-026  6.5457000e-026  6.4000000e-026  6.2376000e-026  6.0640000e-026  5.8840000e-026  5.7015000e-026
  8.2303000e-026  8.2135000e-026  8.1713000e-026  8.0955000e-026  7.9842000e-026  7.8403000e-026  7.6695000e-026  7.4785000e-026  7.2737000e-026  7.0609000e-026  6.8446000e-026
  9.4519000e-026  9.4336000e-026  9.3872000e-026  9.3032000e-026  9.1790000e-026  9.0176000e-026  8.8254000e-026  8.6096000e-026  8.3777000e-026  8.1361000e-026  7.8900000e-026
  1.1350000e-025  1.1329000e-025  1.1276000e-025  1.1178000e-025  1.1033000e-025  1.0844000e-025  1.0618000e-025  1.0363000e-025  1.0089000e-025  9.8017000e-026  9.5091000e-026
  1.4411000e-025  1.4386000e-025  1.4321000e-025  1.4202000e-025  1.4023000e-025  1.3788000e-025  1.3507000e-025  1.3189000e-025  1.2845000e-025  1.2485000e-025  1.2117000e-025
  1.8014000e-025  1.7984000e-025  1.7907000e-025  1.7763000e-025  1.7546000e-025  1.7260000e-025  1.6915000e-025  1.6524000e-025  1.6100000e-025  1.5656000e-025  1.5200000e-025
  2.1360000e-025  2.1327000e-025  2.1238000e-025  2.1074000e-025  2.0824000e-025  2.0493000e-025  2.0092000e-025  1.9637000e-025  1.9142000e-025  1.8621000e-025  1.8086000e-025
  2.7115000e-025  2.7075000e-025  2.6968000e-025  2.6766000e-025  2.6458000e-025  2.6048000e-025  2.5549000e-025  2.4981000e-025  2.4362000e-025  2.3709000e-025  2.3037000e-025
  3.5668000e-025  3.5619000e-025  3.5483000e-025  3.5227000e-025  3.4834000e-025  3.4307000e-025  3.3666000e-025  3.2931000e-025  3.2128000e-025  3.1279000e-025  3.0405000e-025
  4.8985000e-025  4.8920000e-025  4.8743000e-025  4.8403000e-025  4.7878000e-025  4.7173000e-025  4.6310000e-025  4.5318000e-025  4.4232000e-025  4.3081000e-025  4.1892000e-025
  6.3386000e-025  6.3307000e-025  6.3087000e-025  6.2662000e-025  6.2004000e-025  6.1114000e-025  6.0019000e-025  5.8759000e-025  5.7374000e-025  5.5903000e-025  5.4381000e-025
  7.8503000e-025  7.8409000e-025  7.8149000e-025  7.7641000e-025  7.6849000e-025  7.5774000e-025  7.4447000e-025  7.2914000e-025  7.1223000e-025  6.9425000e-025  6.7560000e-025
  1.0036000e-024  1.0024000e-024  9.9924000e-025  9.9298000e-025  9.8315000e-025  9.6975000e-025  9.5314000e-025  9.3388000e-025  9.1260000e-025  8.8989000e-025  8.6631000e-025
  1.3229000e-024  1.3215000e-024  1.3174000e-024  1.3095000e-024  1.2969000e-024  1.2797000e-024  1.2582000e-024  1.2333000e-024  1.2057000e-024  1.1761000e-024  1.1454000e-024
  1.8546000e-024  1.8527000e-024  1.8473000e-024  1.8365000e-024  1.8194000e-024  1.7959000e-024  1.7665000e-024  1.7321000e-024  1.6940000e-024  1.6531000e-024  1.6104000e-024
  2.4568000e-024  2.4544000e-024  2.4476000e-024  2.4338000e-024  2.4118000e-024  2.3814000e-024  2.3432000e-024  2.2986000e-024  2.2488000e-024  2.1954000e-024  2.1395000e-024
  3.3930000e-024  3.3899000e-024  3.3809000e-024  3.3625000e-024  3.3331000e-024  3.2921000e-024  3.2405000e-024  3.1800000e-024  3.1123000e-024  3.0394000e-024  2.9631000e-024
  4.7406000e-024  4.7366000e-024  4.7245000e-024  4.6998000e-024  4.6598000e-024  4.6040000e-024  4.5335000e-024  4.4504000e-024  4.3574000e-024  4.2569000e-024  4.1515000e-024
  6.6138000e-024  6.6085000e-024  6.5923000e-024  6.5591000e-024  6.5050000e-024  6.4291000e-024  6.3329000e-024  6.2191000e-024  6.0912000e-024  5.9530000e-024  5.8076000e-024
  9.5923000e-024  9.5850000e-024  9.5626000e-024  9.5161000e-024  9.4400000e-024  9.3327000e-024  9.1961000e-024  9.0341000e-024  8.8516000e-024  8.6538000e-024  8.4453000e-024
  1.3481000e-023  1.3472000e-023  1.3442000e-023  1.3379000e-023  1.3275000e-023  1.3128000e-023  1.2940000e-023  1.2716000e-023  1.2464000e-023  1.2190000e-023  1.1900000e-023
  1.8787000e-023  1.8775000e-023  1.8734000e-023  1.8650000e-023  1.8509000e-023  1.8310000e-023  1.8054000e-023  1.7748000e-023  1.7402000e-023  1.7025000e-023  1.6626000e-023
  2.6435000e-023  2.6418000e-023  2.6364000e-023  2.6249000e-023  2.6058000e-023  2.5784000e-023  2.5431000e-023  2.5009000e-023  2.4530000e-023  2.4007000e-023  2.3452000e-023
  3.5766000e-023  3.5744000e-023  3.5674000e-023  3.5524000e-023  3.5273000e-023  3.4912000e-023  3.4445000e-023  3.3885000e-023  3.3247000e-023  3.2549000e-023  3.1807000e-023
